Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Slovenia,SVN,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,0.2609,0.257,0.256,0.2548,0.2541,0.2542,0.2497,..
Slovenia,SVN,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,0.8495,0.9669,-4.2906,-4.2448,-4.1982,-4.1506,-4.1488,..
Slovenia,SVN,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0,0,0,0,0,0,0,..
Slovenia,SVN,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,-0.3389,-0.3127,-0.2768,-0.2402,-0.2139,-0.0648,-0.0648,..
Slovenia,SVN,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,0.6858,0.7853,-4.5643,-4.3724,-4.3531,-4.2661,-4.3234,..
Slovenia,SVN,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,0.5267,0.5008,0.4721,0.4579,0.4426,0.426,0.4108,0.3949
Slovenia,SVN,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,3.517,3.3955,3.3721,3.3452,3.1735,2.992,2.9749,2.9424
Slovenia,SVN,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,1.6238,1.5837,1.5993,1.6202,1.6029,1.5451,1.5113,1.4967
Slovenia,SVN,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,0.1753,0.1557,0.146,0.1449,0.1615,0.1349,0.1282,0.1283
Slovenia,SVN,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,1.0813,1.0522,1.0446,1.0216,0.8738,0.8149,0.865,0.8279
Slovenia,SVN,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,0.0054,0.0054,0.0057,0.0054,0.0055,0.0054,0.0054,0.0055
Slovenia,SVN,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,0.0064,0.0064,0.0064,0.0067,0.0068,0.0068,0.0064,0.0068
Slovenia,SVN,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,0.0042,0.0041,0.0044,0.0045,0.0046,0.0044,0.0043,0.0045
Slovenia,SVN,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,0.0066,0.0065,0.0063,0.0048,0.0057,0.0056,0.0055,0.0053
Slovenia,SVN,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,0.6139,0.5813,0.5594,0.5372,0.5128,0.4748,0.4488,0.4675
Slovenia,SVN,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0598,0.0595,0.0573,0.0467,0.0531,0.0586,0.0536,0.053
Slovenia,SVN,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.0442,0.0448,0.045,0.0452,0.0459,0.044,0.044,0.044
Slovenia,SVN,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0202,0.0197,0.0191,0.0188,0.0179,0.0152,0.0145,0.0168
Slovenia,SVN,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.0976,0.0959,0.0933,0.0876,0.0895,0.0888,0.0837,0.0829
Slovenia,SVN,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0068,0.0069,0.0072,0.0068,0.007,0.0068,0.0068,0.0069
Slovenia,SVN,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0,0,0,0,0,0,0,0
Slovenia,SVN,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,0.0441,0.0417,0.0402,0.0398,0.0417,0.0384,0.0377,0.0376
Slovenia,SVN,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,0.4381,0.4184,0.4221,0.4353,0.4593,0.4389,0.4325,0.427
Slovenia,SVN,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,20.7846,20.8185,14.7903,13.6514,13.8374,13.2321,12.3537,..
Slovenia,SVN,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,9.7265373201935,9.65970295492441,9.2677355947299,8.57288675568476,8.62894606890918,8.28483444724527,7.86484637067128,8.14933721914073
Slovenia,SVN,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,20.0988,20.0332,19.3546,18.0238,18.1905,17.4982,16.6771,17.3369
Slovenia,SVN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.502696435309,18.1801552844915,13.9082165762349,14.2911527506818,..,..,..,..
Slovenia,SVN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.4910252834569,..,..,..,..,..,..,..
Slovenia,SVN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,0,..,..,..,..,..,..,..
Slovenia,SVN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,0,..,..,..,..,..,..,..
Slovenia,SVN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,62.7246772302731,..,..,..,..,..,..,..
Slovenia,SVN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00833525822634017,0.0100073231271799,0.00616865706618276,0.00475669067093141,0.00770124414517368,..,..,..
Slovenia,SVN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,28.84,28.24,28.64,33.05,29.44,28.11,32.52,..
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3390.66281580197,3341.09971545865,3267.29671944784,3068.8193959428,3144.09351642077,3045.94458555582,2895.95134590199,..
Slovenia,SVN,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,3.86,3.66,3.48,3.44,3.26,3.15,..,..
Slovenia,SVN,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,..,51.77979279
Slovenia,SVN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0,0,0,0,0,0,0,..
Slovenia,SVN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.7,20.6,20.9,22.7,23.4,..,..,..
Slovenia,SVN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,13497907421.9271,15071526863.9757,15394665302.251,15452155514.274,17324253742.5772,16766462451.1226,20489085729.9984,21210460798.4227
Slovenia,SVN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,..
Slovenia,SVN,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Slovenia,SVN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..
Slovenia,SVN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..
Slovenia,SVN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Slovenia,SVN,Urban population,SP.URB.TOTL,1141578,1144610,1158058,1164412,1165865,1168776,1177659,1186191
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.2451133728027,55.1913430955675,55.4523277282715,55.384391784668,55.3046289429588,55.3377817873563,55.5378927789875,55.7577708405917
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,3.00002448886577,0.265245183478896,1.16804966210413,0.547177432077788,0.124706220617074,0.249374658336782,0.75715222769641,0.721876350070118
Slovenia,SVN,Forest area (% of land area),AG.LND.FRST.ZS,61.7699782998396,61.674380723466,61.5730716513379,61.4722591923085,61.3711140025029,61.2701922885918,61.1748938389332,..
Slovenia,SVN,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.238433108644407,0.22922130582963,0.21211955077224,0.196078466933376,0.161994846724178,..,..,..
Slovenia,SVN,Land area (sq. km),AG.LND.TOTL.K2,20138.1,20136.4,20136.4,20136.4,20136.4,20136.4,20134.5,..
Slovenia,SVN,Forest area (sq. km),AG.LND.FRST.K2,12439.3,12419,12398.6,12378.3,12357.933,12337.611,12317.259,..
Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,102.610871929328,102.992292564709,103.711934605987,104.408881428657,104.689964442502,104.888460698039,105.31480791676,..
Slovenia,SVN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..
Slovenia,SVN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,54,54,54,40,40.1,40.1,40.1,40.2
Slovenia,SVN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,53.6,53.6,53.6,40.4,40.4,40.4,40.4,40.5
Slovenia,SVN,Agricultural land (% of land area),AG.LND.AGRI.ZS,30.5411136105194,30.3927216384259,30.4066268051886,30.3177330605272,30.3410738761646,30.3291551617965,30.355856862599,..
Slovenia,SVN,Agricultural land (sq. km),AG.LND.AGRI.K2,6150.4,6120,6122.8,6104.9,6109.6,6107.2,6112,..
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,..
Slovenia,SVN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,..
Slovenia,SVN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7218.87660981384,7206.25065697668,7145.7130749359,6820.23897234566,7006.37879320462,6731.29186639117,6418.41561811323,..
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.17440215579958,4.37908347331195,3.50525332381912,-4.08500094942896,8.41686457725321,2.66850555542486,2.3758326648385,1.73139722479493
Slovenia,SVN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,22040,24510,25900,25380,28320,29590,31020,31790
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,23303.077705959,25888.0481065655,25814.1687167572,25392.0651093612,29192.8401933019,28360.3041467268,32660.4753581346,34301.0318686594
Slovenia,SVN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.10589384792048,4.00130649890984,2.78704541391961,-4.72524968037921,8.12577517618843,2.47421045586167,1.97100496138407,1.39957708502673
Slovak Republic,SVK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-37.7769861531662,-38.5786709942145,-42.5950114455725,-46.1630944606068,-39.5589661382572,-45.2646005264304,-48.6296648129457,-50.7007527030682
Slovak Republic,SVK,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,37.7288,37.2427,34.8074,32.6439,36.6483,33.1887,31.1483,29.8925
Slovak Republic,SVK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.93642043582623,6.83757404157436,6.3818228588265,5.98002098252976,6.72785720933896,6.11012800289851,5.73978115774848,5.51311685631444
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.061,0.1066,0.0982,0.1273,0.1311,0.1185,0.1261,0.1367
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,4.8001,4.511,4.5013,4.266,5.0248,4.5167,4.0675,4.1455
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,5.8262,5.7355,4.6996,4.3143,5.7603,4.2052,4.3808,3.9135
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,7.7511,8.3788,7.4571,7.2101,7.9856,8.1369,6.9415,6.3838
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,4.7002,4.5784,4.551,4.3017,4.7956,4.0234,4.0597,4.0859
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,6.787,6.1909,5.6574,5.4247,5.693,4.7116,4.1972,3.8645
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,7.7963,7.7274,7.8287,6.9882,7.251,7.4672,7.366,7.3528
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0069,0.0141,0.0141,0.0115,0.0068,0.0091,0.0095,0.01
Slovak Republic,SVK,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,0.0849,0.1444,0.0656,0.0719,0.06,0.0559,0.0516,..
Slovak Republic,SVK,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-3.6901,-2.9672,-3.972,-6.6414,-6.3783,-7.0045,-7.0184,..
Slovak Republic,SVK,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0,0,0,0,0,0,..,..
Slovak Republic,SVK,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,-0.5871,-0.5836,-0.5137,-0.427,-0.5627,-0.2242,-0.2242,..
Slovak Republic,SVK,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-5.2693,-4.2956,-5.065,-7.2438,-7.2638,-7.3172,-7.8178,..
Slovak Republic,SVK,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,0.7783,0.7483,0.7536,0.7187,0.7433,0.7444,0.7415,0.7407
Slovak Republic,SVK,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,5.5091,5.4262,5.3397,5.4223,5.6286,5.3507,5.1216,5.0616
Slovak Republic,SVK,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,1.6204,1.6081,1.5743,1.5864,1.5224,1.4985,1.4894,1.4739
Slovak Republic,SVK,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,0.2682,0.2189,0.2325,0.2437,0.2838,0.2467,0.1862,0.1853
Slovak Republic,SVK,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,0.6882,0.688,0.6963,0.699,0.7781,0.7153,0.7119,0.7001
Slovak Republic,SVK,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,0.0244,0.0263,0.0268,0.0236,0.0237,0.0236,0.021,0.0206
Slovak Republic,SVK,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,0.0202,0.0198,0.0165,0.0151,0.0205,0.0148,0.0164,0.015
Slovak Republic,SVK,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,0.0202,0.0196,0.019,0.0203,0.0233,0.0202,0.0179,0.018
Slovak Republic,SVK,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,0.0072,0.0067,0.0064,0.0056,0.0055,0.0055,0.0055,0.0053
Slovak Republic,SVK,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,2.8603,2.8388,2.7678,2.8287,2.9713,2.8261,2.6734,2.6434
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0755,0.0762,0.0771,0.0716,0.0757,0.0797,0.0789,0.0793
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.1623,0.1689,0.1646,0.1945,0.1919,0.2165,0.2273,0.2389
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.1264,0.126,0.0979,0.0811,0.0762,0.0748,0.0569,0.05
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,1.4547,1.4707,1.4542,1.4697,1.572,1.5669,1.5803,1.5842
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0315,0.0341,0.0348,0.0307,0.0308,0.0306,0.0272,0.0267
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0014,0.0013,0.0011,0.0011,0.0013,0.0012,0.0011,0.001
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,0.0543,0.048,0.0495,0.0494,0.0534,0.0465,0.0395,0.0395
Slovak Republic,SVK,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,1.1427,1.3273,1.2385,1.3131,1.3503,1.2244,1.285,1.2863
Slovak Republic,SVK,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,41.7958,42.3741,38.9535,34.7524,39.1081,35.2071,32.4899,..
Slovak Republic,SVK,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,8.65289437920648,8.56832424201421,8.070647894162,7.69326450535985,8.51290569346314,7.82883680992799,7.42760847212138,7.19297375227058
Slovak Republic,SVK,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,47.0651,46.6697,44.0185,41.9962,46.3719,42.5243,40.3077,39.0008
Slovak Republic,SVK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.1847497519631,18.678784905987,15.8371166474072,15.3916194257365,..,..,..,..
Slovak Republic,SVK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,..,..,..,..,..,..,..
Slovak Republic,SVK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,0,..,..,..,..,..,..,..
Slovak Republic,SVK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,0,..,..,..,..,..,..,..
Slovak Republic,SVK,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,90.8564088569626,..,..,..,..,..,..,..
Slovak Republic,SVK,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.00513708375636034,0.00408363151904467,0.00362892294078664,0.00125437090991945,0.00319420842345686,..,..,..
Slovak Republic,SVK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,24.45,24.08,26.2,27.37,25.47,27.31,31.93,..
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3316.8259702586,3269.57251976129,3128.36337933814,3032.64269516845,3305.89912789281,3089.1457459111,3054.72438218715,..
Slovak Republic,SVK,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,4.33,4.14,3.98,3.99,4.14,3.83,..,..
Slovak Republic,SVK,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,39.38108826,..
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0,0,0,0,0,0,0,..
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.4,12.4,17.6,17.6,17.9,..,..,..
Slovak Republic,SVK,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,26947588754.4306,30483493389.2651,30849975897.1215,30744436696.9822,33035798493.7126,30738624537.3075,39015768377.887,40782770146.4258
Slovak Republic,SVK,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,..
Slovak Republic,SVK,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,14.6511761885852,14.7567582225026,14.8592639011425,14.9627398789085,15.0866345988247,15.1971296887266,15.2704963438762,15.3359881141637
Slovak Republic,SVK,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Urban population,SP.URB.TOTL,2916114,2913377,2910696,2906727,2897399,2889164,2886527,2884105
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.6126018237016,53.4881496935559,53.3666558664583,53.2481998906526,53.1901479870605,53.1902831072528,53.190805019646,53.1919702985684
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,-0.0820276118766918,-0.0939018587082026,-0.0920661602068446,-0.136452192519956,-0.321426792975625,-0.284625106800357,-0.0913137556435059,-0.0839422836950296
Slovak Republic,SVK,Forest area (% of land area),AG.LND.FRST.ZS,40.05615640599,40.05615640599,40.05615640599,40.05615640599,40.05615640599,40.05615640599,40.05615640599,..
Slovak Republic,SVK,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.302917316859385,0.261165888626285,0.231740977475859,0.205630977226963,0.1989552526273,..,..,..
Slovak Republic,SVK,Land area (sq. km),AG.LND.TOTL.K2,48080,48080,48080,48080,48080,48080,48080,..
Slovak Republic,SVK,Forest area (sq. km),AG.LND.FRST.K2,19259,19259,19259,19259,19259,19259,19259,..
Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,113.128785357737,113.285586522463,113.43899750416,113.536335274542,113.295486688852,112.973211314476,112.868968386023,..
Slovak Republic,SVK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,37.3,37.6,37.6,37.6,37.6,37.6,37.6,37.5
Slovak Republic,SVK,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,37.3,37.6,37.6,37.6,37.6,37.6,37.6,37.5
Slovak Republic,SVK,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.0806988352745,39.2886855241265,39.2054908485857,39.1638935108153,38.6023294509151,38.4567387687188,37.9575707154742,..
Slovak Republic,SVK,Agricultural land (sq. km),AG.LND.AGRI.K2,18790,18890,18850,18830,18560,18490,18250,..
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,..
Slovak Republic,SVK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,..
Slovak Republic,SVK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5424.11134513108,5400.99813265511,5213.46417689146,5050.16920301742,5404.56491141305,4957.70057248564,4673.89261324478,..
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.87473327453695,4.06211981896483,2.27589910019393,-2.58551241733207,5.6558588065555,0.544591632137454,2.11263633214959,1.93867445549446
Slovak Republic,SVK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,16710,18460,19230,19420,21010,21890,22710,23560
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,17645.5298716761,19573.3717031314,19406.0589683582,19735.4858280801,22123.3342114545,21317.7943982363,24614.8734642794,25992.6748502048
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.71521709643727,3.91808506492153,2.13758470717096,-2.66902849173539,5.88046673143569,0.831412246801008,2.20694498399155,2.02649250952174
Spain,ESP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,21.3176314933947,18.4432412739391,10.8440487074875,-6.54261730839796,1.62327786295071,4.00343751933823,-3.69306717543813,-4.08941908189298
Spain,ESP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,278.3849,271.7891,254.3514,214.4546,233.1927,238.6544,220.9934,220.0839
Spain,ESP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.97761510797052,5.80969253331158,5.3981216422823,4.52823497177668,4.91513320564969,4.99422196018416,4.57046216901007,4.50540688376633
Spain,ESP,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,1.4326,1.1069,1.1296,1.337,0.9788,1.0528,1.0369,1.0216
Spain,ESP,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,31.1759,33.0115,31.2538,31.3284,32.486,30.314,28.0587,28.6016
Spain,ESP,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,22.1456,22.1009,21.0844,19.2608,20.5046,18.5992,18.9205,18.8995
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,32.925,33.5762,33.66,30.7695,32.0378,27.1574,26.2152,25.832
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,20.5966,20.9624,19.9091,18.076,20.0243,19.6867,19.4428,19.479
